EPOCH                                                 B_R                         B_T                         B_N
dd-mm-yyyy hh:mm:ss.mil.mic                            nT                          nT                          nT
07-09-2022 19:29:30.000.001.7                     7.39146                    -9.49625                    -2.97480
07-09-2022 19:30:29.999.998.2                     7.40026                    -9.61153                    -2.57956
07-09-2022 19:31:30.000.004.6                     7.85917                    -9.23625                    -2.87620
07-09-2022 19:32:30.000.001.1                     7.22580                    -9.52910                    -3.11394
07-09-2022 19:33:29.999.997.5                     7.34068                    -9.41510                    -2.64018
07-09-2022 19:34:30.000.004.0                     7.03467                    -9.41727                    -3.19936
07-09-2022 19:35:30.000.000.4                     6.83485                    -9.76807                    -3.53824
07-09-2022 19:36:29.999.996.8                     7.39576                    -9.57444                    -3.18294
07-09-2022 19:37:30.000.003.3                     7.41551                    -9.62270                    -2.92773
07-09-2022 19:38:29.999.999.7                     6.72836                    -9.61588                    -4.22065
07-09-2022 19:39:29.999.996.2                     7.17546                    -9.46029                    -3.20939
07-09-2022 19:40:30.000.002.6                     7.11904                    -9.39949                    -3.41822
07-09-2022 19:41:29.999.999.1                     7.05571                    -9.50721                    -3.17103
07-09-2022 19:42:29.999.995.5                     7.29576                    -9.24553                    -3.34691
07-09-2022 19:43:30.000.002.0                     7.41161                    -9.23171                    -3.53987
07-09-2022 19:44:29.999.998.4                     7.50155                    -9.18319                    -3.74350
07-09-2022 19:45:30.000.004.9                     7.13243                    -9.32938                    -3.74928
07-09-2022 19:46:30.000.001.3                     7.48819                    -9.04661                    -3.78743
07-09-2022 19:47:29.999.997.7                     6.98006                    -9.58878                    -3.64172
07-09-2022 19:48:30.000.004.2                     7.18532                    -9.38681                    -3.70357
07-09-2022 19:49:30.000.000.6                     7.77294                    -8.92014                    -3.69704
07-09-2022 19:50:29.999.997.0                     7.32263                    -9.30480                    -3.82791
07-09-2022 19:51:30.000.003.5                     6.96620                    -9.58110                    -3.92913
07-09-2022 19:52:30.000.000.0                     7.13062                    -9.51008                    -3.81218
07-09-2022 19:53:29.999.996.4                     6.72763                    -9.84217                    -3.81228
07-09-2022 19:54:30.000.002.9                     7.06420                    -9.49616                    -3.91060
07-09-2022 19:55:29.999.999.3                     7.06948                    -9.78070                    -3.86519
07-09-2022 19:56:29.999.995.7                     7.34901                    -9.64036                    -4.05576
07-09-2022 19:57:30.000.002.2                     7.19677                    -9.62436                    -4.04894
07-09-2022 19:58:29.999.998.6                     7.36156                    -9.40857                    -4.40160
07-09-2022 19:59:29.999.995.0                     6.95390                    -9.74192                    -4.50323
07-09-2022 20:00:30.000.001.5                     6.89940                    -9.76222                    -4.55948
07-09-2022 20:01:29.999.997.9                     6.87053                    -9.81531                    -4.48528
07-09-2022 20:02:30.000.004.4                     6.28283                    -10.0665                    -4.67079
07-09-2022 20:03:30.000.000.8                     7.17986                    -9.60586                    -4.23955
07-09-2022 20:04:29.999.997.3                     7.24047                    -9.55644                    -4.30575
07-09-2022 20:05:30.000.003.7                     7.10192                    -9.47269                    -4.15822
