EPOCH                             DENSITY   TEMPERATURE        VR_RTN        VT_RTN        VN_RTN
dd-mm-yyyy hh:mm:ss.mil.mic         cm^-3            eV          km/s          km/s          km/s
07-09-2022 22:35:49.842.041       12.8087       5.85879       573.350       11.3667      -12.6534
07-09-2022 22:35:53.842.048       13.4853       6.55970       569.919       12.9808      -14.3294
07-09-2022 22:35:57.842.055       12.9772       6.82137       567.837       15.0548      -13.3298
07-09-2022 22:36:01.842.062       13.9170       7.26873       565.120       15.6953      -14.0910
07-09-2022 22:36:05.842.069       12.8671       6.96483       569.587       13.8534      -14.9454
07-09-2022 22:36:09.842.076       12.2407       7.03095       569.569       12.1135      -16.1396
07-09-2022 22:36:13.842.082       12.3497       7.06833       570.369       14.6781      -14.7176
07-09-2022 22:36:17.842.089       12.3871       6.90602       571.051       13.5029      -15.0866
07-09-2022 22:36:21.842.096       11.9039       6.94823       570.338       13.6824      -15.7041
07-09-2022 22:36:25.842.103       12.1001       6.57894       571.388       12.4213      -14.1968
07-09-2022 22:36:29.842.110       11.6482       6.33787       571.720       10.8599      -12.2319
07-09-2022 22:36:33.842.117       12.3255       6.41900       571.877       10.7163      -12.3190
07-09-2022 22:36:37.842.124       12.1290       6.81242       573.012       12.2137      -15.6162
07-09-2022 22:36:41.842.131       12.0131       6.42950       572.994       12.2258      -13.4232
07-09-2022 22:36:45.842.138       12.0689       6.83111       573.579       13.1393      -15.3989
07-09-2022 22:36:49.842.145       12.3481       6.86382       573.701       13.2855      -15.4794
07-09-2022 22:36:53.842.152       12.3565       6.63631       573.243       11.3378      -14.2489
07-09-2022 22:36:57.842.159       12.2050       6.96786       571.886       13.3920      -15.0126
07-09-2022 22:37:01.842.166       12.2277       6.80302       572.737       12.9655      -14.8836
07-09-2022 22:37:05.842.173       12.7725       6.62582       572.883       12.8838      -14.1587
07-09-2022 22:37:09.842.180       12.8114       6.89160       571.882       12.6381      -14.4099
07-09-2022 22:37:13.842.187       12.5842       6.73124       572.169       13.5545      -14.0981
07-09-2022 22:37:17.842.194       12.7674       6.72132       571.014       13.2331      -13.3876
07-09-2022 22:37:21.842.201       12.9897       6.62982       570.920       12.7183      -13.0732
07-09-2022 22:37:25.842.208       12.6939       6.62919       570.283       12.4972      -12.7554
07-09-2022 22:37:29.842.215       12.7679       6.56897       570.444       12.9452      -11.8805
07-09-2022 22:37:33.842.222       12.5570       6.53523       570.429       12.1127      -12.4928
07-09-2022 22:37:37.842.229       13.0252       6.55522       571.681       12.7076      -11.8460
07-09-2022 22:37:41.842.236       12.8202       6.69127       570.312       14.0827      -12.2005
07-09-2022 22:37:45.842.242       12.6444       6.60731       572.721       13.2960      -12.0571
07-09-2022 22:37:49.842.249       12.4897       6.48874       572.629       12.4696      -11.7521
07-09-2022 22:37:53.842.256       12.7215       6.49392       573.015       11.8659      -12.0765
07-09-2022 22:37:57.842.263       12.4615       6.42220       573.986       12.7334      -11.9796
07-09-2022 22:38:01.842.270       12.5153       6.23068       573.151       10.9584      -11.4156
07-09-2022 22:38:05.842.277       12.7513       6.67749       572.516       12.2478      -13.1966
07-09-2022 22:38:09.842.284       13.0743       6.24895       572.977       11.6792      -10.9549
07-09-2022 22:38:13.842.291       12.7268       6.42553       571.803       12.7388      -10.9749
07-09-2022 22:38:17.842.298       12.5592       6.48228       571.069       12.5580      -11.1538
07-09-2022 22:38:21.842.305       12.7675       6.21481       572.295       12.3719      -10.5574
07-09-2022 22:38:25.842.312       13.2009       6.48249       570.243       12.7761      -11.3931
07-09-2022 22:38:29.842.319       12.8587       6.41845       571.782       12.5371      -11.8122
07-09-2022 22:38:33.842.326       12.4300       6.41209       573.383       12.9033      -13.3594
07-09-2022 22:38:37.842.333       12.2146       6.32455       573.498       12.5377      -12.9432
07-09-2022 22:38:41.842.340       12.1250       6.68572       572.490       13.1438      -14.5225
07-09-2022 22:38:45.842.347       11.9544       6.37000       573.216       12.3651      -14.0096
07-09-2022 22:38:49.842.354       12.2334       6.34512       571.940       12.9772      -12.6869
07-09-2022 22:38:53.842.361       11.7620       6.42629       572.329       12.2886      -12.5862
07-09-2022 22:38:57.842.368       12.1544       6.28711       571.800       12.2712      -11.8237
07-09-2022 22:39:01.842.375       11.9393       6.40708       572.570       12.8100      -12.8980
07-09-2022 22:39:05.842.382       11.8323       6.20758       572.762       13.0200      -13.2397
07-09-2022 22:39:09.842.389       12.0071       6.40562       572.738       12.4637      -13.1300
07-09-2022 22:39:13.842.396       11.8814       6.31394       573.612       11.8450      -13.2914
07-09-2022 22:39:17.842.403       12.0700       6.41737       572.861       12.0409      -13.8557
07-09-2022 22:39:21.842.410       12.0207       6.35473       572.256       12.0263      -13.4480
07-09-2022 22:39:25.842.417       11.6821       6.35417       573.725       13.0332      -12.5836
07-09-2022 22:39:29.842.424       11.1092       6.33318       573.473       12.9654      -12.5805
07-09-2022 22:39:33.842.430       10.7564       6.60932       570.209       13.4324      -13.4837
07-09-2022 22:39:37.842.437       10.9804       6.31322       572.466       12.8781      -13.3403
07-09-2022 22:39:41.842.444       11.1540       6.72193       569.621       13.4814      -14.8284
07-09-2022 22:39:45.842.451       11.5479       7.00536       568.339       13.6922      -13.4907
07-09-2022 22:39:49.842.458       12.5387       7.18018       565.518       14.0976      -12.1109
07-09-2022 22:39:53.842.465       12.4079       7.33418       563.970       15.5244      -12.4138
07-09-2022 22:39:57.842.472       12.7165       7.39956       563.932       15.2460      -11.2157
07-09-2022 22:40:01.842.479       11.9645       7.30661       563.954       15.6406      -12.4532
07-09-2022 22:40:05.842.486       12.6536       7.46252       562.852       16.1773      -12.1252
07-09-2022 22:40:09.842.493       12.5155       7.17072       562.964       15.2323      -11.0020
07-09-2022 22:40:13.842.500       12.7945       7.12980       562.715       16.1010      -10.6826
07-09-2022 22:40:17.842.507       12.7515       7.17808       562.620       16.6655      -10.8551
07-09-2022 22:40:21.842.514       12.7485       7.12965       563.685       16.0918      -10.5371
07-09-2022 22:40:25.842.521       12.7274       7.27546       563.513       15.8997      -11.1613
07-09-2022 22:40:29.842.528       12.6026       7.24371       563.257       15.5110      -11.0198
07-09-2022 22:40:33.842.535       12.5677       7.24032       563.296       14.2260      -10.8583
07-09-2022 22:40:37.842.542       12.4063       7.17456       562.881       13.2411      -11.0764
07-09-2022 22:40:41.842.549       12.6313       7.20860       563.873       13.5483      -11.0284
07-09-2022 22:40:45.842.556       11.9091       6.86938       566.131       12.3118      -11.3488
07-09-2022 22:40:49.842.563       11.7755       7.03940       565.366       13.0900      -11.2480
07-09-2022 22:40:53.842.570       11.5907       6.98150       565.749       12.8965      -11.3194
07-09-2022 22:40:57.842.577       11.6138       6.95349       565.665       13.4929      -11.3168
07-09-2022 22:41:01.842.584       11.3822       7.15909       566.435       12.9359      -11.4748
07-09-2022 22:41:05.842.591       11.6183       6.93725       566.212       12.1426      -11.1913
07-09-2022 22:41:09.842.598       11.5376       7.05137       566.901       11.8771      -11.5320
07-09-2022 22:41:13.842.605       11.0856       6.82280       565.265       11.5953      -11.5386
07-09-2022 22:41:17.842.611       10.7977       7.09635       564.697       10.7964      -14.7369
07-09-2022 22:41:21.842.618       11.1933       6.68368       565.247       11.6965      -12.3072
07-09-2022 22:41:25.842.625       11.0616       7.11690       564.137       13.2514      -13.5838
07-09-2022 22:41:29.842.632       10.6167       7.31458       563.748       13.3004      -13.0277
07-09-2022 22:41:33.842.639       11.2846       7.06953       563.858       13.8989      -12.7825
07-09-2022 22:41:37.842.646       10.7704       6.99307       564.979       12.5439      -12.6938
07-09-2022 22:41:41.842.653       10.9984       7.35898       562.716       12.8127      -13.4626
07-09-2022 22:41:45.842.660       10.8632       7.18860       562.212       13.5377      -13.6709
07-09-2022 22:41:49.842.667       11.4284       7.26966       561.415       14.3220      -12.4998
07-09-2022 22:41:53.842.674       11.7886       7.38341       561.052       15.1789      -14.2194
07-09-2022 22:41:57.842.681       12.0352       7.54668       559.238       15.1006      -14.4481
07-09-2022 22:42:01.842.688       11.1025       7.38782       561.220       14.1538      -14.2522
07-09-2022 22:42:05.842.695       11.3022       7.50910       560.767       14.9558      -14.1085
07-09-2022 22:42:09.842.702       11.3611       7.29157       561.640       14.2592      -13.6552
07-09-2022 22:42:13.842.709       10.6667       6.93860       565.264       12.2494      -14.3605
07-09-2022 22:42:17.842.716       12.4676       7.80937       558.236       16.5282      -13.9111
07-09-2022 22:42:21.842.723       12.7224       7.82672       557.722       15.6016      -14.1437
07-09-2022 22:42:25.842.730       12.7668       7.68978       557.670       17.3066      -13.6762
07-09-2022 22:42:29.842.737       12.9230       7.80310       558.702       16.7363      -13.4041
07-09-2022 22:42:33.842.744       12.9414       7.85177       557.972       16.6260      -13.5189
07-09-2022 22:42:37.842.751       12.1898       7.53942       561.299       15.8572      -14.3022
07-09-2022 22:42:41.842.758       11.5839       7.20907       563.151       14.3458      -15.0435
07-09-2022 22:42:45.842.765       12.5100       7.76866       560.686       16.4772      -14.7286
07-09-2022 22:42:49.842.771       11.8452       7.49325       561.076       14.5354      -13.5180
07-09-2022 22:42:53.842.778       12.2797       7.64183       561.529       14.1045      -15.5099
07-09-2022 22:42:57.842.785       12.9786       7.94122       558.168       14.4721      -15.0747
07-09-2022 22:43:01.842.792       13.0141       7.79976       559.421       15.1526      -14.5108
07-09-2022 22:43:05.842.799       12.5277       7.88370       559.098       15.2202      -14.6157
07-09-2022 22:43:09.842.806       13.2604       7.76395       557.619       16.0837      -14.7802
07-09-2022 22:43:13.842.813       13.0285       7.76366       561.548       14.2764      -15.0715
07-09-2022 22:43:17.842.820       11.2413       6.96126       567.004       15.2022      -12.6375
07-09-2022 22:43:21.842.827       11.3147       6.96526       567.465       13.0653      -14.6039
07-09-2022 22:43:25.842.834       11.5284       7.08425       566.598       14.2945      -14.5358
07-09-2022 22:43:29.842.841       11.5614       7.00676       568.049       12.5871      -14.8067
07-09-2022 22:43:33.842.848       13.3439       7.17057       562.697       13.5966      -14.2802
07-09-2022 22:43:37.842.855       12.8477       7.26668       564.235       13.7259      -14.6228
07-09-2022 22:43:41.842.862       12.1688       7.18519       564.582       13.2357      -13.9243
07-09-2022 22:43:45.842.869       12.6348       7.63797       560.344       14.0779      -14.2813
07-09-2022 22:43:49.842.876       12.9412       7.69978       559.055       14.5399      -14.3233
07-09-2022 22:43:53.842.883       13.1859       7.90433       557.621       14.9565      -14.9476
07-09-2022 22:43:57.842.890       12.1398       7.08812       564.497       12.3177      -14.3649
07-09-2022 22:44:01.842.897       13.0900       7.27415       563.316       14.3315      -14.9083
07-09-2022 22:44:05.842.904       12.5077       7.07063       564.989       13.5663      -14.1233
07-09-2022 22:44:09.842.911       13.2613       7.39739       562.221       14.8099      -14.0788
07-09-2022 22:44:13.842.918       13.1861       7.29771       563.062       15.5222      -14.3327
07-09-2022 22:44:17.842.925       13.4712       7.35182       562.629       15.9427      -13.8990
07-09-2022 22:44:21.842.932       12.2501       6.94172       566.226       14.7872      -13.9826
